Outlet,Receipt Number,Date,Time,Category,Brand,Items,Variant,SKU,Quantity,Modifier Applied,Discount Applied,Gross Sales,Discounts,Refunds,Net Sales,Gratuity,Tax,Sales Type,Collected By,Served By,Customer,Payment Method,Event Type,Reason of Refund
KM02 Coffee And Workingspace,1O5MZR,5/6/2023,17:43:25,Drink_Coffee,Unbranded,Cappucino Ice,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZQ,5/6/2023,17:41:57,Drink_Non Coffee,Unbranded,Red Velvet Latte Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZP,5/6/2023,14:07:26,Drink_Manual Brew,Unbranded,Americano Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZP,5/6/2023,14:07:26,New Menu_Food,Unbranded,Bibimbap KM.02,,,1,,,38000,0,0,38000,1900.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZP,5/6/2023,14:07:26,Food_Toast,Unbranded,Chicken Barbeque Toast,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZO,5/6/2023,13:32:58,Food_Rice Bowl,Unbranded,Beef Ricebowl,,,2,,,70000,0,0,70000,3500.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZO,5/6/2023,13:32:58,Drink_Milkshake,Unbranded,Nutella Milkshake,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZO,5/6/2023,13:32:58,Food_Rice Bowl,Unbranded,Beef Ricebowl,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZO,5/6/2023,13:32:58,Drink_Coffee,Unbranded,Cafe Latte Ice,,,2,,,46000,0,0,46000,2300.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZO,5/6/2023,13:32:58,Drink_Others,Unbranded,Mineral,,,1,,,7000,0,0,7000,350.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZO,5/6/2023,13:32:58,Food_Rice Bowl,Unbranded,Cheesezy Chicken Rice Bowl,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZO,5/6/2023,13:32:58,Food_Snack Sweet,Unbranded,Keju Aroma,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZN,5/6/2023,9:31:17,Drink_Coffee,Unbranded,Cappucino Hot,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZM,5/6/2023,9:22:50,Food_Nusantara,Unbranded,Nasi Goreng Cumi Hitam,,,1,,,42000,0,0,42000,0.0,0,Grab Food,Kasir 03,,,GrabFood,Payment,
KM02 Coffee And Workingspace,1O5MZM,5/6/2023,9:22:50,Food_Snack Salty,Unbranded,Jamur Crispy,,,1,,,22000,0,0,22000,0.0,0,Grab Food,Kasir 03,,,GrabFood,Payment,
KM02 Coffee And Workingspace,1O5MZL,4/6/2023,22:06:37,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZL,4/6/2023,22:06:37,Food_Snack Sweet,Unbranded,Choco Cheese Banana,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZK,4/6/2023,21:47:12,Drink_Coffee,Unbranded,Coffee Mojito,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZK,4/6/2023,21:47:12,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZJ,4/6/2023,21:09:30,Drink_Others,Unbranded,Mineral,,,1,,,7000,0,0,7000,350.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MZJ,4/6/2023,21:09:30,Food_Rice Bowl,Unbranded,Ayam Sambal Matah,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MZJ,4/6/2023,21:09:30,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MZJ,4/6/2023,21:09:30,Food_Nusantara,Unbranded,Nasi Goreng Cumi Hitam,,,1,,,38000,0,0,38000,1900.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MZJ,4/6/2023,21:09:30,Drink_Tea Series,Unbranded,Lemon Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MZI,4/6/2023,20:58:11,Drink_Coffee,Unbranded,Latte Vanilla Hot,,,1,,,27000,0,0,27000,1350.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZI,4/6/2023,20:58:11,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZH,4/6/2023,20:37:46,New Menu September,Unbranded,Mango Milkshake,,,1,,,32000,0,0,32000,1600.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZH,4/6/2023,20:37:46,Drink_Coffee,Unbranded,Cappucino Hot,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,New Menu_Food,Unbranded,Bibimbap KM.02,,,1,,,38000,0,0,38000,1900.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Food_Should Try,Unbranded,Fish and Chip,,,1,,,36000,0,0,36000,1800.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Food_Salad,Unbranded,Chicken Salad,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Drink_Moctail,Unbranded,Lychee Yakult,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Drink_Squash Series,Unbranded,Red Blue Ocean,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Drink_Moctail,Unbranded,Mango Yakult,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Food_Rice Bowl,Unbranded,Cheesezy Chicken Rice Bowl,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Food_Snack Sweet,Unbranded,Croffle,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZG,4/6/2023,19:29:14,Food_Rice Bowl,Unbranded,Ayam Sambal Matah,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZF,4/6/2023,18:21:23,Others_Cigarette,Unbranded,Gudang Garam Filter,,,1,,,24000,0,0,24000,1200.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZE,4/6/2023,18:19:49,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZD,4/6/2023,17:52:46,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Drink_Coffee,Unbranded,Moccacino Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Food_Snack Salty,Unbranded,Creamy White Sauce Wedges,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Food_Nusantara,Unbranded,Beef Lado Ijo Fried Rice,,,1,,,45000,0,0,45000,2250.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Food_Salad,Unbranded,Thai Chicken Salad,,,1,,,17500,0,0,17500,875.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Food_Snack Sweet,Unbranded,Choco Cheese Banana,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Drink_Coffee,Unbranded,Baileys Coffee,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Food_Rice Bowl,Unbranded,Oyokadon,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Drink_Tea Series,Unbranded,Regular Tea Ice,,,2,,,36000,0,0,36000,1800.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZC,4/6/2023,17:28:35,Drink_Coffee,Unbranded,Avocoffe,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5MZB,4/6/2023,16:07:48,Food_Should Try,Unbranded,Mix Platter,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MZB,4/6/2023,16:07:48,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MZA,4/6/2023,15:44:24,Uncategorized,Unbranded,Custom Amount,,,2,,,60000,0,0,60000,3000.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZA,4/6/2023,15:44:24,Food_Should Try,Unbranded,100g Beef Tenderloin Steak,,,2,,,154000,0,0,154000,7700.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZA,4/6/2023,15:44:24,Drink_Others,Unbranded,Mineral,,,1,,,7000,0,0,7000,350.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZ9,4/6/2023,14:18:59,Food_Should Try,Unbranded,Fish and Chip,,,1,,,33000,0,0,33000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5MZ8,4/6/2023,14:17:18,Food_Rice Bowl,Unbranded,Ayam Lada Hitam,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZ8,4/6/2023,14:17:18,New Menu_Food,Unbranded,Chicken Kaarage,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZ8,4/6/2023,14:17:18,Food_Rice Bowl,Unbranded,Cheesezy Chicken Rice Bowl,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZ8,4/6/2023,14:17:18,Drink_Tea Series,Unbranded,Regular Tea Hot,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZ7,4/6/2023,13:57:08,Uncategorized,Unbranded,Custom Amount,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MZ6,4/6/2023,13:52:36,Drink_Non Coffee,Unbranded,Special Chocolate Ice,,,1,,,27500,0,0,27500,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5MZ6,4/6/2023,13:52:36,Food_Nusantara,Unbranded,Nasi Goreng Cumi Hitam,,,1,,,42000,0,0,42000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5MZ5,4/6/2023,13:08:49,Others_Cigarette,Unbranded,Gudang Garam Filter,,,1,,,24000,0,0,24000,1200.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MZ4,4/6/2023,12:51:39,Food_Snack Salty,Unbranded,Jamur Crispy,,,1,,,22000,0,0,22000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5MZ4,4/6/2023,12:51:39,Food_Rice Bowl,Unbranded,Beef Black Papper,,,1,,,42000,0,0,42000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5MZ3,4/6/2023,12:32:48,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZ3,4/6/2023,12:32:48,Food_Rice Bowl,Unbranded,Crispy Chicken Curry,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZ3,4/6/2023,12:32:48,Others_UMKM,Unbranded,Kerupuk udang/ gendar,,,1,,,10000,0,0,10000,500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZ2,4/6/2023,9:56:22,Others_Cigarette,Unbranded,Sampoerna AMild 16 Merah,,,1,,,31000,0,0,31000,1550.0,0,DineIn,Kasir 03,,,Other,Payment,
KM02 Coffee And Workingspace,1O5MZ1,4/6/2023,9:50:59,Drink_Coffee,Unbranded,Cafe Latte Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MZ0,4/6/2023,9:09:13,Food_Snack Salty,Unbranded,Tempe,,,1,,,22000,0,0,22000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5MZ0,4/6/2023,9:09:13,Drink_Ginger,Unbranded,Ginger Lemonade,,,2,,,62000,0,0,62000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5MZ0,4/6/2023,9:09:13,Food_Rice Bowl,Unbranded,Ayam Sambal Matah,,,2,,,62000,0,0,62000,0.0,0,Go Food,Kasir 03,,,GoFood,Payment,
KM02 Coffee And Workingspace,1O5MYZ,3/6/2023,23:33:26,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYY,3/6/2023,23:23:42,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYY,3/6/2023,23:23:42,Drink_Manual Brew,Unbranded,Americano Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYY,3/6/2023,23:23:42,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYY,3/6/2023,23:23:42,Food_Nusantara,Unbranded,Nasi Goreng Cumi Hitam,,,1,,,40000,0,0,40000,2000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYY,3/6/2023,23:23:42,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYY,3/6/2023,23:23:42,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYY,3/6/2023,23:23:42,Drink_Manual Brew,Unbranded,Americano Hot,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYY,3/6/2023,23:23:42,Drink_Others,Unbranded,Mineral,,,2,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYX,3/6/2023,23:20:51,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYW,3/6/2023,22:28:39,Drink_Manual Brew,Unbranded,Americano Hot,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYV,3/6/2023,22:27:28,Food_Snack Sweet,Unbranded,Choco Cheese Banana,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYV,3/6/2023,22:27:28,Others_Cigarette,Unbranded,Sampoerna AMild 16 Merah,,,1,,,31000,0,0,31000,1550.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYV,3/6/2023,22:27:28,Food_Snack Salty,Unbranded,Creamy White Sauce Wedges,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYV,3/6/2023,22:27:28,Drink_Coffee,Unbranded,Cappucino Ice,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYU,3/6/2023,22:22:33,Drink_Coffee,Unbranded,Avocoffe,,,1,,,28000,0,0,28000,1400.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYU,3/6/2023,22:22:33,Drink_Coffee,Unbranded,Pandan Coffee Milk/Hot,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYT,3/6/2023,22:06:46,Food_Nusantara,Unbranded,Bebek Goreng KM.02,,,1,,,47500,0,0,47500,2375.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYS,3/6/2023,22:02:34,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYS,3/6/2023,22:02:34,Food_Salad,Unbranded,Thai Beef Salad,,,1,,,17500,0,0,17500,875.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYR,3/6/2023,21:27:52,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYQ,3/6/2023,21:27:04,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYP,3/6/2023,21:16:29,Drink_Coffee,Unbranded,Latte Vanilla Ice,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYP,3/6/2023,21:16:29,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Food_Spagetti,Unbranded,Aglio E Olio,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",28000,8400,0,19600,980.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Food_Rice Bowl,Unbranded,Ayam Cabe Garam,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",25000,7500,0,17500,875.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Food_Toast,Unbranded,Egg & Cheese Toast,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",28000,8400,0,19600,980.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Food_Rice Bowl,Unbranded,Beef Ricebowl,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",35000,10500,0,24500,1225.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Drink_Non Coffee,Unbranded,Cocholate Mint,,,2,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",50000,15000,0,35000,1750.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Food_Snack Salty,Unbranded,Tahu Isi,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",20000,6000,0,14000,700.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Drink_Coffee,Unbranded,Latte Caramel Ice,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",27000,8100,0,18900,945.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Drink_Non Coffee,Unbranded,Chocolate Hot,,,1,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",25000,7500,0,17500,875.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYO,3/6/2023,21:11:20,Food_Rice Bowl,Unbranded,Ayam Cabe Garam,,,2,,"Family(parents,wife/husband,sis&bro,children)barista&kitchen",50000,15000,0,35000,1750.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYN,3/6/2023,21:00:54,Food_Snack Salty,Unbranded,Chicken Wings Original,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MYN,3/6/2023,21:00:54,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MYN,3/6/2023,21:00:54,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MYN,3/6/2023,21:00:54,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MYN,3/6/2023,21:00:54,Drink_Non Coffee,Unbranded,Chocolate Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MYN,3/6/2023,21:00:54,Food_Snack Sweet,Unbranded,Flying Banana,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MYN,3/6/2023,21:00:54,Food_Snack Salty,Unbranded,Tempe,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MYN,3/6/2023,21:00:54,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5MYM,3/6/2023,20:52:00,Drink_Manual Brew,Unbranded,Tubruk,,18000.0,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5MYL,3/6/2023,20:45:39,Food_Should Try,Unbranded,Mix Platter,,,1,,,32000,0,0,32000,1600.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYL,3/6/2023,20:45:39,Drink_Coffee,Unbranded,Baileys Coffee,,,1,,,28000,0,0,28000,1400.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYL,3/6/2023,20:45:39,Food_Spagetti,Unbranded,Aglio E Olio,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYL,3/6/2023,20:45:39,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYL,3/6/2023,20:45:39,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5MYK,3/6/2023,20:38:35,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BRI,Payment,
KM02 Coffee And Workingspace,1O5MYK,3/6/2023,20:38:35,Drink_Coffee,Unbranded,Cappucino Hot,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,BRI,Payment,
KM02 Coffee And Workingspace,1O5MYK,3/6/2023,20:38:35,Food_Should Try,Unbranded,Mix Platter,,,1,,,32000,0,0,32000,1600.0,0,RushHours,Kasir 03,,,BRI,Payment,
KM02 Coffee And Workingspace,1O5MYK,3/6/2023,20:38:35,Drink_Coffee,Unbranded,Latte Vanilla Ice,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,BRI,Payment,
